t_id;t_date;c_id;recency;payment;month;dayofweek;item_code;category_code;method_code
211149.0;2016-07-01;4;100;2;7;5;3;3;1
211150.0;2016-07-01;4;100;2;7;5;4;3;1
211151.0;2016-07-01;4;100;2;7;5;5;1;1
211175.0;2016-07-01;9;100;1;7;5;11;3;1
211220.0;2016-07-01;4;100;3;7;5;16;3;1
211221.0;2016-07-01;4;100;2;7;5;17;3;1
211227.0;2016-07-01;4;100;2;7;5;17;3;1
211228.0;2016-07-01;4;100;3;7;5;16;3;1
211232.0;2016-07-01;4;100;3;7;5;16;3;1
211233.0;2016-07-01;4;100;2;7;5;18;3;1
211236.0;2016-07-01;4;100;2;7;5;18;3;1
211237.0;2016-07-01;4;100;3;7;5;16;3;1
211240.0;2016-07-01;4;100;3;7;5;16;3;1
211241.0;2016-07-01;4;100;2;7;5;18;3;1
211245.0;2016-07-01;4;100;2;7;5;18;3;1
211246.0;2016-07-01;4;100;3;7;5;16;3;1
211247.0;2016-07-01;4;100;3;7;5;16;3;1
211248.0;2016-07-01;4;100;2;7;5;18;3;1
211342.0;2016-07-01;20;100;1;7;5;21;1;1
211425.0;2016-07-01;28;100;2;7;5;31;3;1
211426.0;2016-07-01;28;100;1;7;5;45;3;1
211427.0;2016-07-01;28;100;1;7;5;46;3;1
211428.0;2016-07-01;28;100;1;7;5;47;3;1
211508.0;2016-07-01;4;100;1;7;5;56;1;1
211509.0;2016-07-01;4;100;1;7;5;57;1;1
211510.0;2016-07-01;4;100;1;7;5;58;1;1
211620.0;2016-07-01;47;100;5;7;5;67;7;1
211622.0;2016-07-01;47;100;2;7;5;1;1;1
211623.0;2016-07-01;47;100;2;7;5;1;1;1
211625.0;2016-07-01;48;100;2;7;5;68;4;1
211624.0;2016-07-01;47;100;2;7;5;1;1;1
211627.0;2016-07-01;47;100;2;7;5;1;1;1
211629.0;2016-07-01;48;100;2;7;5;69;4;1
211635.0;2016-07-01;48;100;3;7;5;71;4;1
211636.0;2016-07-01;48;100;1;7;5;72;4;1
211637.0;2016-07-01;48;100;1;7;5;73;4;1
211645.0;2016-07-01;9;100;1;7;5;74;10;1
211646.0;2016-07-01;9;100;1;7;5;11;3;1
211647.0;2016-07-01;9;100;1;7;5;75;3;1
211925.0;2016-07-02;4;99;1;7;6;56;1;1
211926.0;2016-07-02;4;99;1;7;6;57;1;1
211927.0;2016-07-02;4;99;1;7;6;76;1;1
211928.0;2016-07-02;4;99;1;7;6;20;1;1
211929.0;2016-07-02;4;99;1;7;6;111;1;1
211930.0;2016-07-02;4;99;1;7;6;112;2;1
212063.0;2016-07-02;85;99;5;7;6;125;8;1
212077.0;2016-07-03;89;99;6;7;7;128;6;1
212184.0;2016-07-03;100;99;3;7;7;131;3;2
212197.0;2016-07-03;102;99;2;7;7;100;10;1
212198.0;2016-07-03;103;99;2;7;7;97;3;1
212362.0;2016-07-04;20;99;1;7;1;21;1;1
212427.0;2016-07-04;124;99;3;7;1;148;11;1
212428.0;2016-07-04;124;99;2;7;1;149;11;1
212452.0;2016-07-04;128;99;1;7;1;53;1;1
212453.0;2016-07-04;128;99;1;7;1;152;2;1
212749.0;2016-07-05;150;99;2;7;2;31;3;1
212754.0;2016-07-05;151;99;1;7;2;191;1;1
213038.0;2016-07-09;169;98;3;7;6;139;1;1
213053.0;2016-07-09;170;98;6;7;6;128;6;1
213102.0;2016-07-09;177;98;3;7;6;216;9;1
213113.0;2016-07-09;178;98;1;7;6;44;1;1
213114.0;2016-07-09;178;98;1;7;6;60;1;1
213129.0;2016-07-09;20;98;1;7;6;20;1;1
213255.0;2016-07-10;100;98;1;7;7;224;3;2
213256.0;2016-07-10;100;98;2;7;7;131;3;2
213257.0;2016-07-10;100;98;2;7;7;47;3;2
213297.0;2016-07-10;197;98;1;7;7;230;3;1
213317.0;2016-07-11;201;98;2;7;1;234;9;1
213343.0;2016-07-11;20;98;2;7;1;1;1;1
213363.0;2016-07-11;197;98;14;7;1;211;6;1
213569.0;2016-07-11;100;98;5;7;1;132;3;2
213856.0;2016-07-12;20;98;7;7;2;280;7;1
213939.0;2016-07-13;252;98;1;7;3;282;10;1
213983.0;2016-07-13;20;98;1;7;3;34;1;1
213985.0;2016-07-13;20;98;1;7;3;34;1;1
213986.0;2016-07-13;20;98;1;7;3;34;1;1
214071.0;2016-07-13;255;98;1;7;3;219;2;1
214072.0;2016-07-13;255;98;1;7;3;288;2;1
214092.0;2016-07-13;258;98;2;7;3;290;1;1
214093.0;2016-07-13;258;98;7;7;3;291;1;1
214094.0;2016-07-13;258;98;2;7;3;250;1;1
214095.0;2016-07-13;258;98;3;7;3;292;1;1
214096.0;2016-07-13;258;98;3;7;3;293;1;1
214097.0;2016-07-13;4;98;2;7;3;294;1;1
214098.0;2016-07-13;4;98;2;7;3;295;1;1
214120.0;2016-07-13;260;98;3;7;3;298;13;1
214121.0;2016-07-13;260;98;1;7;3;282;10;1
214122.0;2016-07-13;260;98;1;7;3;299;10;1
214123.0;2016-07-13;260;98;3;7;3;300;10;1
214124.0;2016-07-13;260;98;1;7;3;196;10;1
214125.0;2016-07-13;260;98;4;7;3;301;10;1
214358.0;2016-07-14;274;98;1;7;4;221;1;1
214520.0;2016-07-14;20;98;1;7;4;34;1;1
214536.0;2016-07-14;281;98;2;7;4;323;10;1
214550.0;2016-07-14;47;98;2;7;4;1;1;1
214554.0;2016-07-14;47;98;2;7;4;1;1;1
214770.0;2016-07-14;285;98;2;7;4;328;1;1
214771.0;2016-07-14;285;98;2;7;4;329;1;1
214772.0;2016-07-14;285;98;1;7;4;20;1;1
214773.0;2016-07-14;285;98;1;7;4;299;10;1
214800.0;2016-07-14;287;98;1;7;4;331;2;1
214801.0;2016-07-14;287;98;1;7;4;60;1;1
214862.0;2016-07-15;291;98;1;7;5;232;3;1
214863.0;2016-07-15;291;98;1;7;5;29;3;1
214867.0;2016-07-15;292;98;2;7;5;1;1;1
214886.0;2016-07-15;294;98;4;7;5;31;3;1
215101.0;2016-07-15;197;98;4;7;5;357;1;1
215133.0;2016-07-15;305;98;1;7;5;85;3;1
215134.0;2016-07-15;274;98;1;7;5;101;3;1
215176.0;2016-07-15;20;98;1;7;5;20;1;1
215268.0;2016-07-16;170;98;6;7;6;113;2;1
215269.0;2016-07-16;170;98;1;7;6;368;2;1
215438.0;2016-07-16;197;98;4;7;6;309;6;1
215505.0;2016-07-16;323;98;1;7;6;384;3;1
215506.0;2016-07-16;323;98;1;7;6;142;3;1
215507.0;2016-07-16;323;98;1;7;6;45;3;1
215508.0;2016-07-16;323;98;1;7;6;256;3;1
215782.0;2016-07-18;340;97;1;7;1;101;3;1
215878.0;2016-07-18;347;97;2;7;1;26;3;1
215979.0;2016-07-18;197;97;10;7;1;406;13;1
216068.0;2016-07-19;352;97;1;7;2;101;3;1
216069.0;2016-07-19;352;97;2;7;2;45;3;1
216070.0;2016-07-19;352;97;1;7;2;106;3;1
216071.0;2016-07-19;352;97;1;7;2;40;3;1
216114.0;2016-07-19;20;97;1;7;2;413;3;1
216228.0;2016-07-19;197;97;2;7;2;5;1;1
216249.0;2016-07-19;358;97;2;7;2;31;3;1
216250.0;2016-07-19;20;97;1;7;2;205;3;1
216251.0;2016-07-19;20;97;1;7;2;35;3;1
216255.0;2016-07-19;20;97;1;7;2;364;3;1
216258.0;2016-07-19;4;97;1;7;2;418;1;1
216259.0;2016-07-19;4;97;1;7;2;419;1;1
216316.0;2016-07-19;20;97;1;7;2;108;3;1
216352.0;2016-07-19;197;97;2;7;2;5;1;1
216382.0;2016-07-19;170;97;2;7;2;436;2;1
216522.0;2016-07-20;374;97;5;7;3;445;11;1
216611.0;2016-07-20;197;97;33;7;3;446;6;1
216631.0;2016-07-20;47;97;2;7;3;1;1;1
216691.0;2016-07-20;20;97;1;7;3;156;3;1
216692.0;2016-07-20;20;97;1;7;3;84;3;1
216694.0;2016-07-20;20;97;1;7;3;28;3;1
216695.0;2016-07-20;20;97;1;7;3;261;3;1
216700.0;2016-07-20;20;97;1;7;3;413;3;1
216701.0;2016-07-20;20;97;1;7;3;364;3;1
216704.0;2016-07-20;20;97;1;7;3;23;3;1
216706.0;2016-07-20;20;97;1;7;3;285;1;1
216707.0;2016-07-20;20;97;1;7;3;364;3;1
216712.0;2016-07-20;20;97;2;7;3;23;3;1
216715.0;2016-07-20;20;97;7;7;3;123;3;1
216716.0;2016-07-20;20;97;3;7;3;123;3;1
216735.0;2016-07-20;47;97;1;7;3;21;1;1
216736.0;2016-07-20;47;97;1;7;3;21;1;1
216747.0;2016-07-20;380;97;1;7;3;15;1;1
216748.0;2016-07-20;380;97;2;7;3;5;1;1
216749.0;2016-07-20;380;97;1;7;3;77;1;1
216898.0;2016-07-21;20;97;2;7;4;23;3;1
216899.0;2016-07-21;20;97;1;7;4;23;3;1
216900.0;2016-07-21;20;97;1;7;4;23;3;1
216916.0;2016-07-21;20;97;1;7;4;123;3;1
216921.0;2016-07-21;20;97;1;7;4;23;3;1
216924.0;2016-07-21;388;97;1;7;4;89;2;1
216925.0;2016-07-21;388;97;1;7;4;461;2;1
216926.0;2016-07-21;388;97;1;7;4;274;2;1
216927.0;2016-07-21;388;97;1;7;4;316;2;1
216928.0;2016-07-21;388;97;1;7;4;457;2;1
216932.0;2016-07-21;20;97;1;7;4;123;3;1
216934.0;2016-07-21;20;97;1;7;4;123;3;1
216935.0;2016-07-21;20;97;1;7;4;23;3;1
216937.0;2016-07-21;20;97;1;7;4;23;3;1
216938.0;2016-07-21;20;97;1;7;4;123;3;1
216939.0;2016-07-21;20;97;1;7;4;23;3;1
216953.0;2016-07-21;258;97;3;7;4;292;1;1
216954.0;2016-07-21;258;97;19;7;4;291;1;1
217043.0;2016-07-21;20;97;1;7;4;468;3;1
217044.0;2016-07-21;20;97;1;7;4;468;3;1
217152.0;2016-07-22;20;97;1;7;5;23;3;1
217153.0;2016-07-22;20;97;1;7;5;108;3;1
217154.0;2016-07-22;20;97;1;7;5;364;3;1
217156.0;2016-07-22;20;97;1;7;5;364;3;1
217157.0;2016-07-22;20;97;1;7;5;364;3;1
217168.0;2016-07-22;201;97;2;7;5;476;9;3
217249.0;2016-07-22;340;97;3;7;5;478;8;1
217269.0;2016-07-22;20;97;3;7;5;367;8;1
217422.0;2016-07-22;410;97;1;7;5;364;3;1
217440.0;2016-07-22;412;97;3;7;5;26;3;1
217523.0;2016-07-23;421;97;1;7;6;70;1;1
217524.0;2016-07-23;421;97;1;7;6;56;1;1
217699.0;2016-07-23;426;97;1;7;6;23;3;1
217712.0;2016-07-23;427;97;3;7;6;379;6;1
217716.0;2016-07-23;20;97;1;7;6;61;9;1
217719.0;2016-07-23;20;97;1;7;6;123;3;1
217720.0;2016-07-23;20;97;2;7;6;1;1;1
217730.0;2016-07-23;20;97;4;7;6;364;3;1
217735.0;2016-07-23;20;97;3;7;6;499;9;1
217775.0;2016-07-23;432;97;1;7;6;34;1;1
217776.0;2016-07-23;432;97;1;7;6;76;1;1
217777.0;2016-07-23;432;97;1;7;6;88;1;1
217784.0;2016-07-24;435;97;2;7;7;507;1;1
217785.0;2016-07-24;435;97;2;7;7;508;1;1
217786.0;2016-07-24;435;97;2;7;7;509;1;1
217843.0;2016-07-24;440;97;3;7;7;162;9;3
217849.0;2016-07-24;440;97;4;7;7;515;10;3
217850.0;2016-07-24;440;97;1;7;7;358;10;3
217969.0;2016-07-25;451;96;1;7;1;176;2;1
218037.0;2016-07-25;197;96;33;7;1;446;6;1
218038.0;2016-07-25;197;96;1;7;1;35;3;1
218071.0;2016-07-25;20;96;4;7;1;528;9;1
218261.0;2016-07-25;20;96;1;7;1;108;3;1
218262.0;2016-07-25;20;96;1;7;1;35;3;1
218265.0;2016-07-25;20;96;1;7;1;35;3;1
218266.0;2016-07-25;20;96;1;7;1;35;3;1
218267.0;2016-07-25;20;96;1;7;1;108;3;1
218269.0;2016-07-25;20;96;1;7;1;108;3;1
218275.0;2016-07-25;20;96;1;7;1;108;3;1
218279.0;2016-07-25;20;96;1;7;1;35;3;1
218289.0;2016-07-25;20;96;1;7;1;35;3;1
218293.0;2016-07-25;20;96;1;7;1;108;3;1
218295.0;2016-07-25;20;96;1;7;1;35;3;1
218298.0;2016-07-25;20;96;1;7;1;108;3;1
218300.0;2016-07-25;20;96;1;7;1;35;3;1
218303.0;2016-07-25;20;96;1;7;1;35;3;1
218314.0;2016-07-25;20;96;1;7;1;269;3;1
218315.0;2016-07-25;20;96;1;7;1;45;3;1
218324.0;2016-07-25;20;96;1;7;1;468;3;1
218325.0;2016-07-25;20;96;1;7;1;530;3;1
218329.0;2016-07-25;20;96;1;7;1;252;3;1
218330.0;2016-07-25;20;96;1;7;1;252;3;1
218331.0;2016-07-25;20;96;1;7;1;337;3;1
218332.0;2016-07-25;20;96;1;7;1;252;3;1
218507.0;2016-07-26;20;96;1;7;2;45;3;1
218512.0;2016-07-26;20;96;1;7;2;45;3;1
218532.0;2016-07-26;469;96;1;7;2;156;3;1
218533.0;2016-07-26;469;96;1;7;2;51;1;1
218534.0;2016-07-26;469;96;1;7;2;127;1;1
218548.0;2016-07-26;469;96;1;7;2;108;3;1
218558.0;2016-07-26;469;96;1;7;2;108;3;1
218561.0;2016-07-26;469;96;1;7;2;108;3;1
218566.0;2016-07-26;469;96;1;7;2;156;3;1
218581.0;2016-07-26;469;96;1;7;2;108;3;1
218583.0;2016-07-26;469;96;1;7;2;156;3;1
218584.0;2016-07-26;469;96;1;7;2;39;3;1
218588.0;2016-07-26;469;96;1;7;2;365;3;1
218591.0;2016-07-26;469;96;1;7;2;365;3;1
218594.0;2016-07-26;469;96;1;7;2;45;3;1
218598.0;2016-07-26;469;96;1;7;2;285;1;1
218600.0;2016-07-26;469;96;1;7;2;127;1;1
218624.0;2016-07-26;469;96;1;7;2;156;3;1
218631.0;2016-07-26;469;96;3;7;2;546;2;1
218635.0;2016-07-26;469;96;1;7;2;249;3;1
218637.0;2016-07-26;469;96;1;7;2;84;3;1
218639.0;2016-07-26;469;96;1;7;2;249;3;1
218641.0;2016-07-26;469;96;1;7;2;35;3;1
218642.0;2016-07-26;469;96;1;7;2;249;3;1
218643.0;2016-07-26;469;96;1;7;2;269;3;1
218644.0;2016-07-26;469;96;1;7;2;108;3;1
218645.0;2016-07-26;469;96;1;7;2;127;1;1
218701.0;2016-07-26;477;96;2;7;2;26;3;1
218702.0;2016-07-26;477;96;1;7;2;27;3;1
218864.0;2016-07-26;488;96;5;7;2;563;8;2
218866.0;2016-07-26;488;96;15;7;2;564;8;2
218868.0;2016-07-26;488;96;17;7;2;565;8;2
218870.0;2016-07-26;488;96;7;7;2;516;8;2
218871.0;2016-07-26;488;96;20;7;2;566;8;2
218907.0;2016-07-27;177;96;3;7;3;567;9;1
218953.0;2016-07-27;492;96;1;7;3;538;3;1
219047.0;2016-07-27;20;96;1;7;3;23;3;1
219048.0;2016-07-27;20;96;1;7;3;45;3;1
219050.0;2016-07-27;20;96;1;7;3;45;3;1
219052.0;2016-07-27;20;96;1;7;3;45;3;1
219054.0;2016-07-27;20;96;1;7;3;45;3;1
219056.0;2016-07-27;20;96;1;7;3;35;3;1
219057.0;2016-07-27;20;96;1;7;3;35;3;1
219058.0;2016-07-27;340;96;1;7;3;156;3;1
219066.0;2016-07-27;20;96;3;7;3;573;11;1
219072.0;2016-07-27;20;96;3;7;3;574;3;1
219083.0;2016-07-27;197;96;8;7;3;575;6;1
219089.0;2016-07-27;197;96;2;7;3;1;1;1
219090.0;2016-07-27;197;96;2;7;3;1;1;1
219091.0;2016-07-27;197;96;1;7;3;70;1;1
219323.0;2016-07-28;305;96;1;7;4;27;3;1
219324.0;2016-07-28;305;96;1;7;4;85;3;1
219612.0;2016-07-28;469;96;1;7;4;102;3;1
219695.0;2016-07-28;20;96;1;7;4;604;1;1
219697.0;2016-07-28;20;96;1;7;4;44;1;1
219722.0;2016-07-28;421;96;4;7;4;95;9;1
219747.0;2016-07-28;20;96;1;7;4;153;2;1
219778.0;2016-07-28;512;96;1;7;4;20;1;1
219785.0;2016-07-28;469;96;3;7;4;546;2;1
219880.0;2016-07-28;421;96;3;7;4;619;9;1
220026.0;2016-07-28;519;96;73;7;4;629;7;1
220060.0;2016-07-29;421;96;2;7;5;611;9;1
220277.0;2016-07-29;292;96;4;7;5;357;1;1
220316.0;2016-07-29;292;96;2;7;5;1;1;1
220539.0;2016-07-29;543;96;2;7;5;506;6;1
220651.0;2016-07-30;20;96;3;7;6;71;4;1
220733.0;2016-07-30;20;96;1;7;6;44;1;1
220756.0;2016-07-30;20;96;1;7;6;35;3;1
220864.0;2016-07-30;177;96;3;7;6;661;9;1
220968.0;2016-07-31;451;96;1;7;7;196;10;1
220981.0;2016-07-31;564;96;3;7;7;669;3;1
220982.0;2016-07-31;564;96;1;7;7;649;3;1
220983.0;2016-07-31;564;96;2;7;7;365;3;1
220984.0;2016-07-31;564;96;2;7;7;31;3;1
220985.0;2016-07-31;564;96;1;7;7;253;3;1
220986.0;2016-07-31;564;96;2;7;7;407;3;1
220987.0;2016-07-31;564;96;2;7;7;670;3;1
220988.0;2016-07-31;564;96;1;7;7;468;3;1
220989.0;2016-07-31;564;96;2;7;7;122;3;1
220990.0;2016-07-31;564;96;2;7;7;671;3;1
220991.0;2016-07-31;564;96;1;7;7;672;3;1
220992.0;2016-07-31;564;96;2;7;7;269;3;1
220993.0;2016-07-31;564;96;2;7;7;101;3;1
220994.0;2016-07-31;564;96;1;7;7;108;3;1
220995.0;2016-07-31;564;96;2;7;7;86;3;1
220997.0;2016-07-31;564;96;2;7;7;24;3;1
220998.0;2016-07-31;564;96;1;7;7;78;3;1
220999.0;2016-07-31;564;96;2;7;7;477;3;1
221000.0;2016-07-31;564;96;2;7;7;46;3;1
221001.0;2016-07-31;564;96;1;7;7;256;3;1
221002.0;2016-07-31;564;96;2;7;7;33;3;1
221003.0;2016-07-31;564;96;2;7;7;102;3;1
221004.0;2016-07-31;564;96;1;7;7;184;3;1
221005.0;2016-07-31;564;96;2;7;7;270;3;1
221006.0;2016-07-31;564;96;1;7;7;35;3;1
221007.0;2016-07-31;564;96;2;7;7;384;3;1
221008.0;2016-07-31;564;96;3;7;7;28;3;1
221009.0;2016-07-31;564;96;2;7;7;45;3;1
221010.0;2016-07-31;564;96;4;7;7;143;3;1
221011.0;2016-07-31;564;96;2;7;7;26;3;1
221029.0;2016-07-31;567;96;1;7;7;77;1;1
221030.0;2016-07-31;567;96;1;7;7;57;1;1
221654.0;2016-08-02;294;95;4;8;2;13;3;1
221659.0;2016-08-02;294;95;4;8;2;13;3;1
221685.0;2016-08-02;469;95;2;8;2;687;9;1
221694.0;2016-08-02;469;95;2;8;2;687;9;1
221707.0;2016-08-02;469;95;2;8;2;694;9;1
221710.0;2016-08-02;469;95;2;8;2;694;9;1
221712.0;2016-08-02;469;95;2;8;2;694;9;1
221716.0;2016-08-02;469;95;2;8;2;694;9;1
221720.0;2016-08-02;469;95;2;8;2;707;9;1
221745.0;2016-08-02;469;95;2;8;2;694;9;1
221785.0;2016-08-02;20;95;1;8;2;44;1;1
221804.0;2016-08-02;20;95;1;8;2;712;11;1
221816.0;2016-08-02;197;95;2;8;2;1;1;1
221822.0;2016-08-02;197;95;2;8;2;5;1;1
221887.0;2016-08-02;519;95;19;8;2;405;7;1
221898.0;2016-08-02;100;95;2;8;2;224;3;2
221948.0;2016-08-02;197;95;3;8;2;550;5;1
221953.0;2016-08-02;197;95;3;8;2;550;5;1
222391.0;2016-08-02;197;95;2;8;2;1;1;1
222447.0;2016-08-02;625;95;53;8;2;723;6;1
222574.0;2016-08-03;20;95;3;8;3;708;9;1
222621.0;2016-08-03;20;95;2;8;3;695;9;1
222649.0;2016-08-03;274;95;3;8;3;546;2;1
222941.0;2016-08-03;641;95;1;8;3;28;3;1
223012.0;2016-08-03;20;95;2;8;3;707;9;1
223018.0;2016-08-03;20;95;2;8;3;750;9;1
223288.0;2016-08-04;4;95;1;8;4;756;4;1
223301.0;2016-08-04;421;95;2;8;4;758;9;1
223366.0;2016-08-04;451;95;1;8;4;12;2;1
223408.0;2016-08-04;421;95;2;8;4;758;9;1
223708.0;2016-08-04;658;95;1;8;4;755;4;1
223710.0;2016-08-04;658;95;1;8;4;759;4;1
223714.0;2016-08-04;658;95;1;8;4;757;4;1
223945.0;2016-08-04;20;95;9;8;4;738;9;1
223949.0;2016-08-04;20;95;8;8;4;754;9;1
223955.0;2016-08-04;20;95;2;8;4;708;9;1
223993.0;2016-08-04;20;95;3;8;4;739;9;1
224013.0;2016-08-04;20;95;2;8;4;754;9;1
224042.0;2016-08-04;20;95;7;8;4;754;9;1
224056.0;2016-08-04;20;95;2;8;4;754;9;1
224754.0;2016-08-05;20;95;1;8;5;102;3;1
224905.0;2016-08-05;177;95;3;8;5;567;9;1
224907.0;2016-08-05;177;95;3;8;5;661;9;1
225112.0;2016-08-06;20;95;4;8;6;690;9;1
225122.0;2016-08-06;20;95;3;8;6;739;9;1
225128.0;2016-08-06;20;95;3;8;6;766;9;1
225206.0;2016-08-06;20;95;2;8;6;695;9;1
225273.0;2016-08-06;47;95;2;8;6;1;1;1
225276.0;2016-08-06;47;95;1;8;6;404;1;1
225279.0;2016-08-06;197;95;1;8;6;398;1;1
225280.0;2016-08-06;197;95;1;8;6;285;1;1
225285.0;2016-08-06;197;95;1;8;6;221;1;1
225286.0;2016-08-06;197;95;1;8;6;423;1;1
225289.0;2016-08-06;197;95;1;8;6;454;1;1
225302.0;2016-08-06;197;95;1;8;6;454;1;1
225315.0;2016-08-06;197;95;1;8;6;454;1;1
225323.0;2016-08-06;197;95;1;8;6;454;1;1
225318.0;2016-08-06;197;95;1;8;6;454;1;1
225324.0;2016-08-06;197;95;1;8;6;454;1;1
225326.0;2016-08-06;197;95;1;8;6;454;1;1
225332.0;2016-08-06;197;95;1;8;6;404;1;1
225346.0;2016-08-06;197;95;1;8;6;404;1;1
225356.0;2016-08-06;197;95;2;8;6;690;9;1
225358.0;2016-08-06;197;95;2;8;6;720;9;1
225439.0;2016-08-06;20;95;5;8;6;825;8;1
225452.0;2016-08-06;20;95;1;8;6;826;5;1
225453.0;2016-08-06;20;95;1;8;6;827;5;1
225463.0;2016-08-06;20;95;2;8;6;690;9;1
225468.0;2016-08-06;20;95;2;8;6;690;9;1
225472.0;2016-08-06;20;95;2;8;6;708;9;1
225478.0;2016-08-06;20;95;2;8;6;708;9;1
225483.0;2016-08-06;20;95;3;8;6;690;9;1
225490.0;2016-08-06;20;95;3;8;6;695;9;1
225493.0;2016-08-06;20;95;3;8;6;695;9;1
225498.0;2016-08-06;20;95;4;8;6;690;9;1
225502.0;2016-08-06;20;95;2;8;6;701;9;1
225505.0;2016-08-06;20;95;2;8;6;701;9;1
225508.0;2016-08-06;20;95;4;8;6;695;9;1
225511.0;2016-08-06;20;95;2;8;6;695;9;1
225517.0;2016-08-06;20;95;3;8;6;695;9;1
225525.0;2016-08-06;20;95;3;8;6;687;9;1
225583.0;2016-08-06;701;95;1;8;6;134;3;1
225673.0;2016-08-06;252;95;1;8;6;281;10;1
225674.0;2016-08-06;252;95;1;8;6;358;10;1
225740.0;2016-08-06;709;95;1;8;6;757;4;1
225925.0;2016-08-07;721;95;1;8;7;403;3;1
225926.0;2016-08-07;721;95;2;8;7;809;3;1
225927.0;2016-08-07;721;95;5;8;7;842;11;1
226100.0;2016-08-08;469;95;2;8;1;846;3;1
226108.0;2016-08-08;197;95;1;8;1;77;1;1
226112.0;2016-08-08;197;95;1;8;1;423;1;1
226139.0;2016-08-08;197;95;1;8;1;106;3;1
226189.0;2016-08-08;734;95;3;8;1;768;9;1
226285.0;2016-08-08;421;95;2;8;1;855;8;1
226356.0;2016-08-08;4;95;2;8;1;548;3;1
226362.0;2016-08-08;4;95;1;8;1;856;1;1
226364.0;2016-08-08;4;95;1;8;1;419;1;1
226374.0;2016-08-08;736;95;37;8;1;400;6;1
226520.0;2016-08-08;737;95;53;8;1;723;6;1
226613.0;2016-08-08;736;95;1;8;1;75;3;1
226634.0;2016-08-08;736;95;1;8;1;75;3;1
226699.0;2016-08-08;20;95;2;8;1;689;9;1
227274.0;2016-08-09;4;94;2;8;2;775;9;1
227421.0;2016-08-09;751;94;1;8;2;237;1;1
227422.0;2016-08-09;751;94;1;8;2;76;1;1
227423.0;2016-08-09;751;94;1;8;2;146;1;1
227424.0;2016-08-09;20;94;3;8;2;573;11;1
227444.0;2016-08-09;20;94;3;8;2;754;9;1
227450.0;2016-08-09;20;94;2;8;2;773;9;1
227464.0;2016-08-09;752;94;1;8;2;133;3;1
227489.0;2016-08-09;20;94;1;8;2;871;3;1
227504.0;2016-08-09;20;94;1;8;2;24;3;1
227505.0;2016-08-09;20;94;1;8;2;108;3;1
227506.0;2016-08-09;20;94;1;8;2;35;3;1
227507.0;2016-08-09;4;94;2;8;2;795;9;1
227509.0;2016-08-09;274;94;2;8;2;849;9;1
227520.0;2016-08-09;426;94;3;8;2;547;9;1
227582.0;2016-08-09;4;94;6;8;2;795;9;1
227691.0;2016-08-09;4;94;2;8;2;608;9;1
227706.0;2016-08-09;759;94;1;8;2;404;1;1
227823.0;2016-08-09;421;94;1;8;2;237;1;1
227827.0;2016-08-09;421;94;3;8;2;550;5;1
227880.0;2016-08-09;20;94;2;8;2;774;9;1
227892.0;2016-08-09;20;94;2;8;2;881;12;1
227961.0;2016-08-09;765;94;1;8;2;34;1;1
227962.0;2016-08-09;765;94;1;8;2;423;1;1
228169.0;2016-08-10;197;94;4;8;3;19;7;1
228192.0;2016-08-10;20;94;2;8;3;885;9;1
228256.0;2016-08-10;4;94;1;8;3;890;1;1
228374.0;2016-08-10;20;94;2;8;3;892;9;1
228576.0;2016-08-10;197;94;3;8;3;546;2;1
228661.0;2016-08-10;274;94;2;8;3;902;9;1
228756.0;2016-08-10;292;94;1;8;3;607;3;1
228763.0;2016-08-10;734;94;3;8;3;838;9;1
228941.0;2016-08-11;291;94;1;8;4;576;3;1
228942.0;2016-08-11;291;94;1;8;4;577;3;1
229107.0;2016-08-11;795;94;8;8;4;921;5;1
229142.0;2016-08-11;796;94;53;8;4;622;6;2
229449.0;2016-08-12;20;94;1;8;5;669;3;1
229450.0;2016-08-12;20;94;1;8;5;649;3;1
229470.0;2016-08-12;20;94;2;8;5;517;1;1
229527.0;2016-08-12;197;94;1;8;5;30;3;1
229811.0;2016-08-13;294;94;5;8;6;762;9;1
229831.0;2016-08-13;340;94;3;8;6;946;8;1
229904.0;2016-08-13;829;94;3;8;6;515;10;1
229940.0;2016-08-13;701;94;1;8;6;134;3;1
229965.0;2016-08-13;512;94;7;8;6;905;6;1
229982.0;2016-08-13;20;94;3;8;6;573;11;1
229985.0;2016-08-13;837;94;2;8;6;1;1;1
230119.0;2016-08-13;851;94;48;8;6;897;6;1
230129.0;2016-08-14;851;94;48;8;7;897;6;1
230150.0;2016-08-14;857;94;2;8;7;955;6;2
230238.0;2016-08-14;863;94;2;8;7;955;6;1
230392.0;2016-08-14;451;94;1;8;7;285;1;1
230437.0;2016-08-14;451;94;1;8;7;390;1;1
230517.0;2016-08-15;885;94;2;8;1;980;11;1
230518.0;2016-08-15;885;94;1;8;1;34;1;1
230519.0;2016-08-15;100;94;3;8;1;16;3;2
230520.0;2016-08-15;100;94;4;8;1;132;3;2
230522.0;2016-08-15;426;94;2;8;1;94;3;2
230577.0;2016-08-15;20;94;1;8;1;20;1;1
230637.0;2016-08-15;4;94;53;8;1;723;6;1
230800.0;2016-08-15;896;94;1;8;1;102;3;1
230801.0;2016-08-15;896;94;1;8;1;364;3;1
230802.0;2016-08-15;896;94;1;8;1;35;3;1
230949.0;2016-08-15;903;94;1;8;1;398;1;1
230975.0;2016-08-16;701;94;1;8;2;101;3;1
