t_id;t_date;c_id;recency;payment;month;dayofweek;item_code;category_code;method_code
452912.0;2017-04-23;1376;94;2;4;7;1160;11;1
452913.0;2017-04-23;1376;94;1;4;7;142;11;1
452917.0;2017-04-23;1377;94;2;4;7;1001;3;1
452918.0;2017-04-23;1377;94;5;4;7;1031;3;1
452919.0;2017-04-23;1377;94;2;4;7;1396;4;1
452924.0;2017-04-23;119;94;8;4;7;944;10;1
452935.0;2017-04-23;1378;94;4;4;7;1397;10;1
452942.0;2017-04-23;65;94;2;4;7;1339;10;1
452952.0;2017-04-23;434;94;6;4;7;1398;2;1
452954.0;2017-04-23;434;94;2;4;7;2;2;1
452950.0;2017-04-23;1379;94;148;4;7;1399;10;1
452959.0;2017-04-23;1380;94;3;4;7;67;2;1
452967.0;2017-04-23;1381;94;17;4;7;1400;6;1
452969.0;2017-04-23;1382;94;7;4;7;1401;5;1
452970.0;2017-04-23;1383;94;2;4;7;128;10;1
452972.0;2017-04-23;1384;94;3;4;7;611;2;1
452975.0;2017-04-23;834;94;6;4;7;1004;2;1
452979.0;2017-04-23;1185;94;1;4;7;1402;7;1
452983.0;2017-04-23;1185;94;1;4;7;1403;7;1
452984.0;2017-04-23;117;94;52;4;7;1404;10;1
452986.0;2017-04-23;117;94;5;4;7;49;3;1
452987.0;2017-04-23;117;94;5;4;7;778;3;1
452988.0;2017-04-23;117;94;8;4;7;616;3;1
452990.0;2017-04-23;136;94;9;4;7;45;6;1
452991.0;2017-04-23;136;94;2;4;7;709;2;1
452992.0;2017-04-23;136;94;3;4;7;183;4;1
452995.0;2017-04-23;1385;94;1;4;7;383;5;1
452996.0;2017-04-23;1385;94;1;4;7;642;5;1
452997.0;2017-04-23;1385;94;1;4;7;38;5;1
453008.0;2017-04-23;1386;94;4;4;7;1405;4;1
453009.0;2017-04-23;1386;94;8;4;7;1406;5;1
453010.0;2017-04-23;1386;94;5;4;7;1407;5;1
453014.0;2017-04-23;1387;94;1;4;7;142;11;1
453017.0;2017-04-23;228;94;3;4;7;1408;1;1
453026.0;2017-04-23;88;94;7;4;7;472;3;1
453034.0;2017-04-23;1388;94;4;4;7;1409;3;1
453035.0;2017-04-23;1388;94;8;4;7;1162;3;1
453066.0;2017-04-24;1389;93;3;4;1;225;13;4
453099.0;2017-04-24;1390;93;11;4;1;855;7;4
453100.0;2017-04-24;1390;93;15;4;1;1410;7;4
453101.0;2017-04-24;1390;93;12;4;1;1411;7;4
453102.0;2017-04-24;1391;93;11;4;1;855;7;4
453103.0;2017-04-24;1391;93;15;4;1;1410;7;4
453108.0;2017-04-24;1391;93;1;4;1;1412;7;4
453112.0;2017-04-24;1391;93;9;4;1;1413;7;4
453111.0;2017-04-24;1392;93;3;4;1;1414;10;7
453113.0;2017-04-24;1393;93;11;4;1;855;7;4
453114.0;2017-04-24;1393;93;15;4;1;1410;7;4
453116.0;2017-04-24;1393;93;9;4;1;1413;7;4
453118.0;2017-04-24;1393;93;11;4;1;855;7;4
453119.0;2017-04-24;1393;93;5;4;1;1415;7;4
453130.0;2017-04-24;488;93;18;4;1;1317;3;1
453131.0;2017-04-24;1394;93;4;4;1;1344;3;1
453132.0;2017-04-24;1394;93;6;4;1;811;3;1
453139.0;2017-04-24;1293;93;8;4;1;944;10;1
453140.0;2017-04-24;12;93;5;4;1;270;3;1
453141.0;2017-04-24;12;93;5;4;1;1159;3;1
453142.0;2017-04-24;1293;93;4;4;1;727;10;1
453143.0;2017-04-24;1395;93;76;4;1;755;10;8
453159.0;2017-04-24;1396;93;1;4;1;142;11;1
453160.0;2017-04-24;1396;93;3;4;1;57;11;1
453161.0;2017-04-24;1396;93;2;4;1;198;11;1
453171.0;2017-04-24;887;93;6;4;1;225;13;4
453175.0;2017-04-24;1397;93;13;4;1;476;3;1
453176.0;2017-04-24;1398;93;11;4;1;855;7;4
453177.0;2017-04-24;1398;93;6;4;1;1416;7;4
453178.0;2017-04-24;1398;93;9;4;1;1417;7;4
453179.0;2017-04-24;1398;93;3;4;1;1418;7;4
453180.0;2017-04-24;1399;93;9;4;1;1419;6;1
453181.0;2017-04-24;1398;93;15;4;1;1410;7;4
453188.0;2017-04-24;1398;93;11;4;1;855;7;4
453189.0;2017-04-24;1398;93;5;4;1;1415;7;4
453192.0;2017-04-24;1400;93;5;4;1;342;2;1
453191.0;2017-04-24;1401;93;11;4;1;855;7;4
453202.0;2017-04-24;1401;93;4;4;1;1420;7;4
453204.0;2017-04-24;1401;93;9;4;1;1417;7;4
453205.0;2017-04-24;1401;93;4;4;1;1416;7;4
453212.0;2017-04-24;1401;93;4;4;1;1420;7;4
453213.0;2017-04-24;1401;93;6;4;1;1416;7;4
453235.0;2017-04-24;12;93;5;4;1;1041;2;1
453237.0;2017-04-24;12;93;3;4;1;611;2;1
453239.0;2017-04-24;12;93;5;4;1;1273;2;1
453241.0;2017-04-24;12;93;3;4;1;611;2;1
453217.0;2017-04-24;878;93;5;4;1;1423;7;4
453220.0;2017-04-24;878;93;1;4;1;1424;7;4
453222.0;2017-04-24;878;93;1;4;1;1425;7;4
453225.0;2017-04-24;878;93;4;4;1;1426;7;4
453226.0;2017-04-24;878;93;1;4;1;1373;7;4
453228.0;2017-04-24;878;93;1;4;1;1427;7;4
453248.0;2017-04-24;1401;93;9;4;1;1428;7;4
453260.0;2017-04-24;1402;93;3;4;1;973;9;1
453259.0;2017-04-24;195;93;97;4;1;1179;10;1
453261.0;2017-04-24;946;93;3;4;1;1434;7;4
453262.0;2017-04-24;946;93;2;4;1;1435;7;4
453263.0;2017-04-24;946;93;1;4;1;1436;7;4
453264.0;2017-04-24;946;93;1;4;1;1437;7;4
453265.0;2017-04-24;946;93;1;4;1;1438;7;4
453266.0;2017-04-24;946;93;2;4;1;1439;7;4
453267.0;2017-04-24;946;93;3;4;1;1440;7;4
453268.0;2017-04-24;946;93;1;4;1;1441;7;4
453269.0;2017-04-24;946;93;1;4;1;1442;7;4
453271.0;2017-04-24;946;93;2;4;1;1443;7;4
453273.0;2017-04-24;946;93;2;4;1;1444;7;4
453274.0;2017-04-24;946;93;2;4;1;316;11;4
453275.0;2017-04-24;946;93;1;4;1;35;11;4
453277.0;2017-04-24;1403;93;2;4;1;970;8;1
453288.0;2017-04-24;823;93;3;4;1;67;2;1
453289.0;2017-04-24;823;93;2;4;1;62;1;1
453290.0;2017-04-24;823;93;8;4;1;993;8;1
453299.0;2017-04-24;657;93;2;4;1;1433;7;4
453301.0;2017-04-24;657;93;2;4;1;1446;7;4
453302.0;2017-04-24;657;93;1;4;1;1447;7;4
453303.0;2017-04-24;657;93;3;4;1;1448;7;4
453304.0;2017-04-24;657;93;4;4;1;1449;7;4
453305.0;2017-04-24;657;93;1;4;1;1450;7;4
453306.0;2017-04-24;657;93;1;4;1;1451;7;4
453307.0;2017-04-24;657;93;4;4;1;1452;7;4
453308.0;2017-04-24;657;93;1;4;1;1453;7;4
453320.0;2017-04-24;1404;93;2;4;1;252;2;4
453338.0;2017-04-24;657;93;3;4;1;1457;7;4
453339.0;2017-04-24;657;93;3;4;1;1458;7;4
453340.0;2017-04-24;657;93;2;4;1;1459;7;4
453342.0;2017-04-24;657;93;8;4;1;1460;7;4
453343.0;2017-04-24;657;93;2;4;1;1461;7;4
453335.0;2017-04-24;1405;93;6;4;1;1462;2;1
453346.0;2017-04-24;12;93;5;4;1;495;2;1
453348.0;2017-04-24;12;93;3;4;1;611;2;1
453349.0;2017-04-24;714;93;11;4;1;855;7;4
453360.0;2017-04-24;1406;93;7;4;1;1463;7;4
453352.0;2017-04-24;1407;93;5;4;1;1464;7;4
453353.0;2017-04-24;1407;93;3;4;1;1465;7;4
453354.0;2017-04-24;1407;93;1;4;1;1466;7;4
453356.0;2017-04-24;1407;93;2;4;1;591;5;4
453357.0;2017-04-24;1407;93;1;4;1;1467;7;4
453358.0;2017-04-24;1407;93;1;4;1;1468;7;4
453371.0;2017-04-24;1408;93;1;4;1;862;7;1
453378.0;2017-04-24;714;93;11;4;1;855;7;4
453379.0;2017-04-24;714;93;1;4;1;1469;7;4
453380.0;2017-04-24;785;93;1;4;1;1453;7;4
453381.0;2017-04-24;785;93;2;4;1;1429;7;4
453382.0;2017-04-24;785;93;1;4;1;1436;7;4
453383.0;2017-04-24;785;93;2;4;1;1470;7;4
453384.0;2017-04-24;785;93;1;4;1;862;7;4
453386.0;2017-04-24;657;93;3;4;1;1458;7;4
453387.0;2017-04-24;657;93;3;4;1;1457;7;4
453388.0;2017-04-24;657;93;3;4;1;1471;7;4
453389.0;2017-04-24;657;93;5;4;1;1472;7;4
453390.0;2017-04-24;657;93;1;4;1;1443;7;4
453391.0;2017-04-24;657;93;1;4;1;1467;7;4
453392.0;2017-04-24;657;93;1;4;1;1093;13;4
453394.0;2017-04-24;203;93;11;4;1;855;7;4
453396.0;2017-04-24;785;93;7;4;1;1473;5;1
453402.0;2017-04-24;1406;93;1;4;1;1474;7;4
453403.0;2017-04-24;1406;93;1;4;1;1475;7;4
453404.0;2017-04-24;1406;93;1;4;1;1476;7;4
453405.0;2017-04-24;1406;93;1;4;1;1477;7;4
453406.0;2017-04-24;1406;93;2;4;1;1444;7;4
453407.0;2017-04-24;1406;93;2;4;1;1478;1;4
453408.0;2017-04-24;1406;93;1;4;1;1146;1;4
453409.0;2017-04-24;154;93;50;4;1;20;10;1
453412.0;2017-04-24;712;93;8;4;1;1479;7;4
453416.0;2017-04-24;712;93;8;4;1;1479;7;4
453424.0;2017-04-24;1409;93;2;4;1;1444;7;4
453425.0;2017-04-24;1409;93;2;4;1;1429;7;4
453426.0;2017-04-24;1409;93;1;4;1;1432;7;4
453428.0;2017-04-24;1409;93;1;4;1;1480;7;4
453429.0;2017-04-24;878;93;1;4;1;1481;7;4
453430.0;2017-04-24;878;93;1;4;1;1482;7;4
453435.0;2017-04-24;1410;93;2;4;1;1483;7;4
453436.0;2017-04-24;1410;93;2;4;1;1484;7;4
453438.0;2017-04-24;1410;93;1;4;1;1485;7;4
453439.0;2017-04-24;1410;93;5;4;1;1486;7;4
453440.0;2017-04-24;1410;93;1;4;1;1487;7;4
453441.0;2017-04-24;1410;93;2;4;1;1488;7;4
453448.0;2017-04-24;12;93;5;4;1;1031;3;1
453442.0;2017-04-24;1411;93;8;4;1;1479;7;4
453444.0;2017-04-24;1411;93;3;4;1;1489;7;4
453445.0;2017-04-24;1411;93;1;4;1;1490;7;4
453446.0;2017-04-24;1411;93;1;4;1;1491;7;4
453447.0;2017-04-24;1411;93;3;4;1;1218;7;4
453433.0;2017-04-24;12;93;5;4;1;704;3;1
453455.0;2017-04-24;1412;93;3;4;1;1492;7;4
453456.0;2017-04-24;1412;93;2;4;1;1493;7;4
453457.0;2017-04-24;1412;93;1;4;1;1494;7;4
453458.0;2017-04-24;1412;93;1;4;1;1495;7;4
453476.0;2017-04-24;1413;93;12;4;1;1496;7;4
453461.0;2017-04-24;1414;93;9;4;1;1497;7;4
453477.0;2017-04-24;1413;93;12;4;1;1496;7;4
453496.0;2017-04-24;1413;93;12;4;1;1496;7;4
453490.0;2017-04-24;792;93;3;4;1;1498;7;4
453491.0;2017-04-24;792;93;5;4;1;1464;7;4
453492.0;2017-04-24;792;93;1;4;1;1495;7;4
453493.0;2017-04-24;792;93;1;4;1;1499;7;4
453494.0;2017-04-24;792;93;1;4;1;1443;7;4
453495.0;2017-04-24;792;93;1;4;1;1500;7;4
453499.0;2017-04-24;1413;93;12;4;1;1496;7;4
453478.0;2017-04-24;1413;93;12;4;1;1496;7;4
453479.0;2017-04-24;12;93;19;4;1;537;10;1
453526.0;2017-04-24;901;93;12;4;1;1496;7;4
453512.0;2017-04-24;880;93;6;4;1;1470;7;4
453513.0;2017-04-24;880;93;5;4;1;1501;7;4
453551.0;2017-04-24;901;93;12;4;1;1496;7;4
453539.0;2017-04-24;901;93;12;4;1;1496;7;4
453553.0;2017-04-24;901;93;12;4;1;1496;7;4
453540.0;2017-04-24;901;93;12;4;1;1496;7;4
453581.0;2017-04-24;1415;93;11;4;1;1502;3;1
453583.0;2017-04-24;880;93;1;4;1;1503;7;4
453584.0;2017-04-24;880;93;4;4;1;1504;7;4
453585.0;2017-04-24;880;93;2;4;1;1505;7;4
453586.0;2017-04-24;880;93;2;4;1;1506;7;4
453587.0;2017-04-24;880;93;3;4;1;1432;7;4
453588.0;2017-04-24;880;93;1;4;1;1456;7;4
453589.0;2017-04-24;880;93;1;4;1;1500;7;4
453592.0;2017-04-24;880;93;3;4;1;1495;7;4
453593.0;2017-04-24;880;93;2;4;1;1507;7;4
453594.0;2017-04-24;880;93;1;4;1;1508;7;4
453596.0;2017-04-24;1413;93;12;4;1;1496;7;4
453607.0;2017-04-24;1415;93;15;4;1;463;3;1
453608.0;2017-04-24;221;93;2;4;1;82;5;1
453612.0;2017-04-24;1413;93;12;4;1;1496;7;4
453620.0;2017-04-24;1413;93;12;4;1;1496;7;4
453611.0;2017-04-24;1413;93;12;4;1;1496;7;4
453624.0;2017-04-24;1413;93;8;4;1;1496;7;4
453623.0;2017-04-24;1413;93;12;4;1;1496;7;4
453650.0;2017-04-24;48;93;1;4;1;1475;7;4
453651.0;2017-04-24;48;93;1;4;1;1474;7;4
453652.0;2017-04-24;48;93;2;4;1;1509;7;4
453653.0;2017-04-24;48;93;1;4;1;1480;7;4
453654.0;2017-04-24;48;93;1;4;1;1510;7;4
453655.0;2017-04-24;48;93;2;4;1;1429;7;4
453657.0;2017-04-24;48;93;1;4;1;1511;7;4
453659.0;2017-04-24;48;93;1;4;1;1476;7;4
453643.0;2017-04-24;880;93;1;4;1;1510;7;4
453644.0;2017-04-24;880;93;1;4;1;1512;7;4
453645.0;2017-04-24;880;93;2;4;1;1513;7;4
453646.0;2017-04-24;880;93;1;4;1;806;5;4
453647.0;2017-04-24;880;93;6;4;1;1470;7;4
453648.0;2017-04-24;880;93;1;4;1;1505;7;4
453692.0;2017-04-24;1417;93;4;4;1;1429;7;4
453694.0;2017-04-24;1417;93;4;4;1;1444;7;4
453695.0;2017-04-24;1417;93;6;4;1;66;7;4
453696.0;2017-04-24;1417;93;1;4;1;1476;7;4
453697.0;2017-04-24;1417;93;1;4;1;1430;7;4
453699.0;2017-04-24;1417;93;1;4;1;1518;7;4
453700.0;2017-04-24;1417;93;5;4;1;1486;7;4
453701.0;2017-04-24;1417;93;1;4;1;1519;7;4
453702.0;2017-04-24;1417;93;1;4;1;1512;7;4
453703.0;2017-04-24;1417;93;1;4;1;1466;7;4
453704.0;2017-04-24;1417;93;5;4;1;1501;7;4
453705.0;2017-04-24;1417;93;5;4;1;1517;7;4
453706.0;2017-04-24;1417;93;1;4;1;1520;7;4
453707.0;2017-04-24;1417;93;5;4;1;1521;7;4
453708.0;2017-04-24;1417;93;1;4;1;1507;7;4
453722.0;2017-04-24;971;93;2;4;1;1001;3;1
453723.0;2017-04-24;971;93;2;4;1;1522;3;1
453725.0;2017-04-24;971;93;5;4;1;159;3;1
453726.0;2017-04-24;971;93;6;4;1;1523;3;1
453728.0;2017-04-24;971;93;6;4;1;691;3;1
453730.0;2017-04-24;248;93;11;4;1;855;7;1
453729.0;2017-04-24;1418;93;15;4;1;1524;10;1
453762.0;2017-04-24;712;93;11;4;1;1525;7;4
453774.0;2017-04-24;1419;93;2;4;1;1526;4;1
453787.0;2017-04-24;1420;93;2;4;1;1527;5;1
453788.0;2017-04-24;1420;93;1;4;1;1528;5;1
453789.0;2017-04-24;1420;93;2;4;1;750;3;1
453791.0;2017-04-24;1420;93;3;4;1;57;11;1
453792.0;2017-04-24;158;93;2;4;1;1529;7;4
453793.0;2017-04-24;158;93;4;4;1;1530;7;4
453794.0;2017-04-24;158;93;1;4;1;1495;7;4
453805.0;2017-04-24;887;93;1;4;1;1443;7;4
453807.0;2017-04-24;887;93;1;4;1;1500;7;4
453808.0;2017-04-24;887;93;1;4;1;1531;7;4
453809.0;2017-04-24;887;93;3;4;1;1506;7;4
453810.0;2017-04-24;887;93;2;4;1;1532;7;4
453823.0;2017-04-24;455;93;8;4;1;1533;3;1
453844.0;2017-04-24;887;93;5;4;1;1486;7;4
453846.0;2017-04-24;887;93;1;4;1;1506;7;4
453840.0;2017-04-24;1421;93;1;4;1;1534;7;4
453841.0;2017-04-24;1421;93;2;4;1;1444;7;4
453843.0;2017-04-24;1421;93;2;4;1;1535;7;4
453847.0;2017-04-24;12;93;66;4;1;661;10;1
453882.0;2017-04-24;525;93;3;4;1;33;2;1
453896.0;2017-04-24;1422;93;2;4;1;1535;7;4
453897.0;2017-04-24;1422;93;2;4;1;1536;7;4
453898.0;2017-04-24;1422;93;1;4;1;1499;7;4
453899.0;2017-04-24;1422;93;5;4;1;1517;7;4
453900.0;2017-04-24;1422;93;1;4;1;1531;7;4
453901.0;2017-04-24;1423;93;12;4;1;1537;6;1
453910.0;2017-04-24;1424;93;5;4;1;1492;7;4
453911.0;2017-04-24;1424;93;4;4;1;1538;7;4
453912.0;2017-04-24;1424;93;22;4;1;855;7;4
453913.0;2017-04-24;1424;93;2;4;1;1429;7;4
453914.0;2017-04-24;1424;93;5;4;1;1501;7;4
453915.0;2017-04-24;1424;93;18;4;1;1517;7;4
453916.0;2017-04-24;1424;93;4;4;1;1504;7;4
453917.0;2017-04-24;1424;93;8;4;1;1496;7;4
453918.0;2017-04-24;1424;93;6;4;1;1525;7;4
453920.0;2017-04-24;1425;93;7;4;1;1539;7;4
453923.0;2017-04-24;1426;93;3;4;1;1540;5;1
453924.0;2017-04-24;1426;93;1;4;1;1233;5;1
453929.0;2017-04-24;1427;93;1;4;1;874;11;1
453930.0;2017-04-24;1427;93;1;4;1;875;11;1
453932.0;2017-04-24;1427;93;2;4;1;1378;11;1
453934.0;2017-04-24;1427;93;1;4;1;1541;7;1
453935.0;2017-04-24;1427;93;2;4;1;1482;7;1
453936.0;2017-04-24;1427;93;1;4;1;1481;7;1
453937.0;2017-04-24;1427;93;1;4;1;1542;7;1
453938.0;2017-04-24;1428;93;7;4;1;1543;5;1
453950.0;2017-04-24;1429;93;6;4;1;1544;2;3
453948.0;2017-04-24;140;93;66;4;1;501;10;1
453952.0;2017-04-24;785;93;1;4;1;1545;7;4
453953.0;2017-04-24;785;93;1;4;1;1546;7;4
453954.0;2017-04-24;785;93;1;4;1;1476;7;4
453955.0;2017-04-24;785;93;1;4;1;1430;7;4
453957.0;2017-04-24;785;93;1;4;1;1431;7;4
453958.0;2017-04-24;785;93;2;4;1;1535;7;4
453959.0;2017-04-24;785;93;1;4;1;1547;7;4
453960.0;2017-04-24;785;93;3;4;1;1548;7;4
453961.0;2017-04-24;785;93;1;4;1;1549;7;4
453962.0;2017-04-24;785;93;2;4;1;1550;7;4
453963.0;2017-04-24;785;93;2;4;1;1551;7;4
453974.0;2017-04-24;1430;93;4;4;1;1496;7;4
453975.0;2017-04-24;1430;93;4;4;1;1552;7;4
453983.0;2017-04-24;495;93;6;4;1;334;2;3
453985.0;2017-04-24;495;93;6;4;1;674;2;3
453987.0;2017-04-24;272;93;5;4;1;159;3;1
453995.0;2017-04-24;653;93;22;4;1;855;7;4
453996.0;2017-04-24;653;93;1;4;1;1532;7;4
453988.0;2017-04-24;1431;93;2;4;1;229;5;1
453989.0;2017-04-24;1431;93;2;4;1;1186;5;1
453990.0;2017-04-24;1431;93;5;4;1;235;3;1
453991.0;2017-04-24;1431;93;5;4;1;1556;3;1
453992.0;2017-04-24;1431;93;5;4;1;159;3;1
453993.0;2017-04-24;1431;93;5;4;1;162;3;1
453994.0;2017-04-24;1431;93;5;4;1;913;3;1
453997.0;2017-04-24;738;93;2;4;1;1535;7;4
453998.0;2017-04-24;738;93;4;4;1;1557;7;4
453999.0;2017-04-24;1067;93;7;4;1;1558;3;1
454000.0;2017-04-24;1431;93;5;4;1;235;3;1
454001.0;2017-04-24;1431;93;5;4;1;704;3;1
454002.0;2017-04-24;1431;93;5;4;1;21;3;1
454016.0;2017-04-24;1432;93;4;4;1;499;10;1
454017.0;2017-04-24;1432;93;2;4;1;1559;10;1
454038.0;2017-04-24;999;93;11;4;1;855;7;4
454018.0;2017-04-24;1433;93;3;4;1;1536;7;4
454019.0;2017-04-24;1433;93;5;4;1;1497;7;4
454020.0;2017-04-24;1433;93;5;4;1;1521;7;4
454025.0;2017-04-24;1433;93;4;4;1;1562;7;4
454026.0;2017-04-24;1433;93;4;4;1;1563;7;4
454040.0;2017-04-24;133;93;6;4;1;1429;7;4
454041.0;2017-04-24;133;93;2;4;1;1564;7;4
454051.0;2017-04-24;133;93;6;4;1;1429;7;4
454062.0;2017-04-24;133;93;6;4;1;1429;7;4
454087.0;2017-04-24;594;93;4;4;1;1562;7;4
454088.0;2017-04-24;594;93;3;4;1;1469;7;4
454089.0;2017-04-24;594;93;3;4;1;1465;7;4
454091.0;2017-04-24;594;93;2;4;1;1568;7;4
454092.0;2017-04-24;594;93;2;4;1;1466;7;4
454095.0;2017-04-24;594;93;1;4;1;1446;7;4
454097.0;2017-04-24;594;93;1;4;1;1443;7;4
454098.0;2017-04-24;594;93;4;4;1;1563;7;4
454099.0;2017-04-24;522;93;2;4;1;1569;3;1
454129.0;2017-04-24;1424;93;19;4;1;1496;7;4
454115.0;2017-04-24;1410;93;1;4;1;1547;7;4
454117.0;2017-04-24;1410;93;1;4;1;1560;7;4
454119.0;2017-04-24;1410;93;2;4;1;1508;7;4
454120.0;2017-04-24;1410;93;5;4;1;1548;7;4
454156.0;2017-04-24;1146;93;76;4;1;755;10;8
454175.0;2017-04-24;572;93;11;4;1;855;7;4
454176.0;2017-04-24;572;93;4;4;1;1445;7;4
454197.0;2017-04-24;1435;93;7;4;1;1565;7;4
454199.0;2017-04-24;1435;93;2;4;1;1570;7;4
454200.0;2017-04-24;1435;93;5;4;1;1571;7;4
454201.0;2017-04-24;1435;93;4;4;1;1562;7;4
454209.0;2017-04-24;1066;93;1;4;1;1435;7;4
454210.0;2017-04-24;1066;93;1;4;1;1441;7;4
454213.0;2017-04-24;1066;93;2;4;1;1455;7;4
454215.0;2017-04-24;1436;93;11;4;1;1525;7;4
454216.0;2017-04-24;1436;93;1;4;1;1435;7;4
454217.0;2017-04-24;1436;93;1;4;1;1572;7;4
454218.0;2017-04-24;1436;93;1;4;1;1573;7;4
454219.0;2017-04-24;1436;93;1;4;1;1487;7;4
454220.0;2017-04-24;1437;93;109;4;1;963;10;1
454224.0;2017-04-24;1410;93;1;4;1;1560;7;4
454225.0;2017-04-24;1410;93;1;4;1;1442;7;4
454226.0;2017-04-24;1410;93;2;4;1;1454;7;4
454228.0;2017-04-24;1410;93;2;4;1;1566;7;4
454229.0;2017-04-24;1410;93;1;4;1;1574;7;4
454231.0;2017-04-24;1410;93;1;4;1;1575;7;4
454232.0;2017-04-24;1410;93;4;4;1;1557;7;4
454233.0;2017-04-24;1410;93;2;4;1;1576;7;4
454259.0;2017-04-24;1438;93;8;4;1;1572;7;4
454264.0;2017-04-24;1438;93;1;4;1;1511;7;4
454265.0;2017-04-24;1438;93;1;4;1;1577;7;4
454266.0;2017-04-24;1438;93;2;4;1;1551;7;4
454267.0;2017-04-24;1438;93;1;4;1;1578;7;4
454268.0;2017-04-24;572;93;11;4;1;855;7;4
454269.0;2017-04-24;572;93;7;4;1;863;7;4
454297.0;2017-04-24;541;93;4;4;1;937;2;1
454300.0;2017-04-24;1439;93;11;4;1;855;7;4
454301.0;2017-04-24;1439;93;4;4;1;1445;7;4
454283.0;2017-04-24;426;93;5;4;1;1579;7;4
454284.0;2017-04-24;426;93;1;4;1;1580;7;4
454285.0;2017-04-24;426;93;5;4;1;1492;7;4
454286.0;2017-04-24;426;93;2;4;1;1444;7;4
454288.0;2017-04-24;426;93;1;4;1;1490;7;4
454290.0;2017-04-24;426;93;4;4;1;1563;7;4
454307.0;2017-04-24;572;93;4;4;1;1445;7;4
454308.0;2017-04-24;572;93;11;4;1;855;7;4
454309.0;2017-04-24;707;93;2;4;1;1535;7;4
454310.0;2017-04-24;707;93;1;4;1;1490;7;4
454311.0;2017-04-24;707;93;1;4;1;1581;7;4
454312.0;2017-04-24;707;93;3;4;1;1494;7;4
454321.0;2017-04-24;1440;93;6;4;1;1530;7;4
454327.0;2017-04-24;1441;93;18;4;1;1320;3;1
454328.0;2017-04-24;1441;93;19;4;1;1315;3;1
454333.0;2017-04-24;1439;93;11;4;1;855;7;4
454334.0;2017-04-24;1439;93;4;4;1;862;7;4
454335.0;2017-04-24;1439;93;2;4;1;863;7;4
454346.0;2017-04-24;1442;93;2;4;1;1548;7;4
454347.0;2017-04-24;1442;93;5;4;1;1571;7;4
454348.0;2017-04-24;1442;93;1;4;1;1585;7;4
454322.0;2017-04-24;707;93;1;4;1;1491;7;4
454323.0;2017-04-24;707;93;5;4;1;1586;7;4
454324.0;2017-04-24;707;93;1;4;1;1581;7;4
454325.0;2017-04-24;707;93;1;4;1;1587;7;4
454365.0;2017-04-24;272;93;8;4;1;521;10;1
454361.0;2017-04-24;1440;93;1;4;1;1588;7;4
454362.0;2017-04-24;1440;93;2;4;1;1512;7;4
454363.0;2017-04-24;1440;93;5;4;1;1579;7;4
454364.0;2017-04-24;1440;93;7;4;1;1539;7;4
454391.0;2017-04-24;1443;93;11;4;1;855;7;4
454392.0;2017-04-24;1443;93;11;4;1;855;7;4
454423.0;2017-04-24;1444;93;18;4;1;1589;3;1
454424.0;2017-04-24;707;93;1;4;1;1467;7;4
454427.0;2017-04-24;707;93;6;4;1;1590;7;4
454407.0;2017-04-24;1443;93;4;4;1;863;7;4
454408.0;2017-04-24;1443;93;11;4;1;855;7;4
454435.0;2017-04-24;1205;93;4;4;1;1562;7;4
454436.0;2017-04-24;1205;93;2;4;1;1553;7;4
454432.0;2017-04-24;1443;93;11;4;1;855;7;4
454433.0;2017-04-24;1443;93;5;4;1;863;7;4
454443.0;2017-04-24;1445;93;3;4;1;1566;7;4
454445.0;2017-04-24;1445;93;2;4;1;863;7;4
454446.0;2017-04-24;1445;93;3;4;1;1536;7;4
454453.0;2017-04-24;574;93;11;4;1;855;7;4
454455.0;2017-04-24;1445;93;5;4;1;1591;7;4
454456.0;2017-04-24;1445;93;7;4;1;1592;7;4
454454.0;2017-04-24;574;93;11;4;1;855;7;4
454457.0;2017-04-24;574;93;11;4;1;855;7;4
454461.0;2017-04-24;1446;93;6;4;1;334;2;1
454463.0;2017-04-24;1446;93;2;4;1;548;2;1
454458.0;2017-04-24;52;93;9;4;1;407;11;1
454467.0;2017-04-24;653;93;7;4;1;1593;7;4
454472.0;2017-04-24;1447;93;5;4;1;335;11;8
454478.0;2017-04-24;52;93;5;4;1;262;3;1
454479.0;2017-04-24;52;93;2;4;1;736;10;1
454489.0;2017-04-24;27;93;5;4;1;262;3;1
454490.0;2017-04-24;27;93;5;4;1;307;3;1
454491.0;2017-04-24;1448;93;2;4;1;1535;7;4
454492.0;2017-04-24;1448;93;1;4;1;1594;7;4
454493.0;2017-04-24;1448;93;23;4;1;1421;7;4
454494.0;2017-04-24;1448;93;5;4;1;1595;7;4
454495.0;2017-04-24;1449;93;2;4;1;863;7;4
454496.0;2017-04-24;1449;93;1;4;1;1596;7;4
454497.0;2017-04-24;1449;93;1;4;1;1594;7;4
454498.0;2017-04-24;1449;93;1;4;1;1591;7;4
454499.0;2017-04-24;1449;93;1;4;1;1573;7;4
454500.0;2017-04-24;1449;93;2;4;1;1565;7;4
454501.0;2017-04-24;1449;93;2;4;1;1564;7;4
454502.0;2017-04-24;1449;93;1;4;1;1597;7;4
454507.0;2017-04-24;1450;93;15;4;1;1595;7;4
454508.0;2017-04-25;1451;93;4;4;2;1535;7;4
454509.0;2017-04-25;1451;93;5;4;2;1598;7;4
454511.0;2017-04-25;1451;93;6;4;2;1599;7;4
454512.0;2017-04-25;1451;93;1;4;2;1594;7;4
