model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
1;12;5;lstm;2;0.028802880288028743;0.07524301131411844;0.0686768676867687;0.126012601260126;0.08620276424063274
1;12;5;lstm;3;0.017421602787456428;0.04820253304573862;0.05019357336430509;0.08013937282229965;0.08350661232637445
1;12;5;lstm;4;0.018431372549019578;0.05224272187507481;0.046274509803921574;0.08627450980392157;0.10309806264402151
1;12;5;lstm;5;0.01865671641791041;0.053343717151811416;0.050099502487562196;0.08208955223880597;0.13025505716798594
2;12;5;lstm;1;0.022978723404255313;0.06217548721616306;0.05879432624113475;0.1;0.05997351818677467
2;12;5;lstm;2;0.025202520252025153;0.06517690730111975;0.0641914191419142;0.10711071107110712;0.0843652632419909
2;12;5;lstm;3;0.015795586527293827;0.046318418966502586;0.049593495934959354;0.07549361207897794;0.08109456874324211
2;12;5;lstm;4;0.015490196078431351;0.04359659675836147;0.03916666666666667;0.07058823529411765;0.10241529401723991
2;12;5;lstm;5;0.019253731343283547;0.05751934045056904;0.050684079601990076;0.08507462686567165;0.13799472295514512
3;12;5;lstm;1;0.024680851063829775;0.07169169795577805;0.059858156028368775;0.11063829787234042;0.06316691331100553
3;12;5;lstm;2;0.025922592259225875;0.06819584555858185;0.06623162316231626;0.11071107110711072;0.0837261324598546
3;12;5;lstm;3;0.01835075493612077;0.04616033405232011;0.05402632597754549;0.08130081300813008;0.08833069949263911
3;12;5;lstm;4;0.015490196078431353;0.04146691533642909;0.042222222222222223;0.07058823529411765;0.0988307587266365
3;12;5;lstm;5;0.017611940298507427;0.052039300175752645;0.05105721393034826;0.08059701492537313;0.14221635883905012
4;12;5;lstm;1;0.022553191489361697;0.0653619107217355;0.05836879432624113;0.09787234042553192;0.05981774281486097
4;12;5;lstm;2;0.02790279027902785;0.07356206399860767;0.0635463546354636;0.11791179117911792;0.07909243428936646
4;12;5;lstm;3;0.01579558652729383;0.04324244602990247;0.047909407665505235;0.07084785133565621;0.07826665557681112
4;12;5;lstm;4;0.013725490196078416;0.0383718242541772;0.03573529411764705;0.06372549019607843;0.1016471793121106
4;12;5;lstm;5;0.018208955223880562;0.054209124547069554;0.04796019900497513;0.08134328358208955;0.14353562005277046
5;12;5;lstm;1;0.021702127659574463;0.058621193158114315;0.052411347517730494;0.09361702127659574;0.05125009735960745
5;12;5;lstm;2;0.02646264626462641;0.07019990960134977;0.06525652565256528;0.11791179117911792;0.07405927938004314
5;12;5;lstm;3;0.019512195121951195;0.05232564570543664;0.05551684088269455;0.08710801393728224;0.07452382932712301
5;12;5;lstm;4;0.01588235294117645;0.043171017435723325;0.04222222222222223;0.07156862745098039;0.08875992148160793
5;12;5;lstm;5;0.019253731343283544;0.055656261572564786;0.05238805970149253;0.08582089552238806;0.11846965699208444
6;12;5;lstm;1;0.02127659574468085;0.06018713868526134;0.05322695035460992;0.09574468085106383;0.05911675364124932
6;12;5;lstm;2;0.025562556255625514;0.06636566254028002;0.06750675067506752;0.1116111611161116;0.07597667172645202
6;12;5;lstm;3;0.017189314750290344;0.04444075733274338;0.05118079752226094;0.07549361207897794;0.08916243865923647
6;12;5;lstm;4;0.012941176470588222;0.034704746906304006;0.034346405228758176;0.060784313725490195;0.10070837245028591
6;12;5;lstm;5;0.017910447761193996;0.05315603791562471;0.046567164179104496;0.08059701492537313;0.12207563764291997
7;12;5;lstm;1;0.023829787234042544;0.05652109780082246;0.06067375886524821;0.09574468085106383;0.06028506893060207
7;12;5;lstm;2;0.03132313231323128;0.0776252371143382;0.07146714671467148;0.135013501350135;0.082447870895582
7;12;5;lstm;3;0.01858304297328685;0.05209924903153202;0.05540069686411151;0.08362369337979095;0.07810030774349164
7;12;5;lstm;4;0.01627450980392155;0.0469128719864014;0.03905228758169933;0.07450980392156863;0.0984893744132457
7;12;5;lstm;5;0.01985074626865668;0.06011145811731358;0.054763681592039815;0.0873134328358209;0.13500439753737906
8;12;5;lstm;1;0.025106382978723394;0.06862059717504022;0.05319148936170213;0.10638297872340426;0.06495833008801309
8;12;5;lstm;2;0.02952295229522947;0.07415125335232564;0.0695619561956196;0.1251125112511251;0.086762003675002
8;12;5;lstm;3;0.019279907084785105;0.05172121988892175;0.05640727835849789;0.08826945412311266;0.08600182982616651
8;12;5;lstm;4;0.016862745098039193;0.043547188106011624;0.04323529411764706;0.07549019607843137;0.10028164205854741
8;12;5;lstm;5;0.019253731343283544;0.05644293658107418;0.05150497512437813;0.08582089552238806;0.13535620052770447
