model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
7;10;5;lstm;8;0.023404255319148942;0.060497496871088866;0.04871453900709219;0.10106382978723404;0.05623490926084586
7;10;5;lstm;9;0.024468085106382983;0.05954448268669169;0.049822695035460975;0.09840425531914894;0.05654646000467326
7;10;5;lstm;10;0.02287234042553192;0.05528916353775553;0.0553191489361702;0.09042553191489362;0.0531972895085287
8;10;5;lstm;1;0.02553191489361702;0.07673188956433638;0.06688829787234042;0.11436170212765957;0.058805202897421915
8;10;5;lstm;2;0.023936170212765968;0.06972443232612194;0.06254432624113473;0.10904255319148937;0.05545603240127736
8;10;5;lstm;3;0.026595744680851064;0.06903346444960963;0.06365248226950354;0.11436170212765957;0.057714775294026015
8;10;5;lstm;4;0.026595744680851054;0.07100598218010609;0.062677304964539;0.11702127659574468;0.057325336864241766
8;10;5;lstm;5;0.024468085106382983;0.058554219560164496;0.0590868794326241;0.10638297872340426;0.051795311161305396
8;10;5;lstm;6;0.02553191489361702;0.07369554204660589;0.069281914893617;0.12234042553191489;0.053820390996183506
8;10;5;lstm;7;0.02180851063829788;0.06034235502711724;0.054964539007092195;0.08776595744680851;0.050471220500038945
8;10;5;lstm;8;0.020744680851063842;0.05671859169199596;0.04893617021276597;0.09042553191489362;0.054443492483838306
8;10;5;lstm;9;0.022340425531914898;0.06256965552178317;0.05101950354609929;0.10106382978723404;0.05561180777319106
8;10;5;lstm;10;0.02925531914893616;0.07278499165623697;0.06710992907801418;0.11702127659574468;0.055066593971493105
1;12;5;lstm;1;0.026595744680851064;0.06484146850229454;0.06006205673758865;0.10372340425531915;0.05568969545914791
1;12;5;lstm;2;0.025531914893617023;0.06096608856308481;0.05895390070921985;0.10106382978723404;0.053586727938312956
1;12;5;lstm;3;0.02553191489361702;0.06228283866738186;0.06205673758865248;0.10372340425531915;0.055533920087234206
1;12;5;lstm;4;0.02340425531914895;0.0649411094224924;0.06183510638297871;0.10106382978723404;0.05140587273152115
1;12;5;lstm;5;0.022872340425531924;0.053195959234757735;0.05899822695035461;0.09042553191489362;0.0541319417400109
1;12;5;lstm;6;0.022872340425531924;0.058755736337088034;0.04893617021276595;0.09042553191489362;0.05491081859957941
1;12;5;lstm;7;0.022340425531914905;0.05914554651647894;0.05186170212765959;0.09308510638297872;0.05514448165744996
1;12;5;lstm;8;0.022340425531914905;0.056289670123368496;0.05345744680851063;0.09042553191489362;0.05428771711192461
1;12;5;lstm;9;0.02340425531914895;0.06279128672745694;0.056338652482269505;0.10106382978723404;0.0525741880208739
1;12;5;lstm;10;0.026595744680851064;0.070637031408308;0.06852836879432624;0.11436170212765957;0.059038865955292466
2;12;5;lstm;1;0.022872340425531924;0.06697303921568627;0.06068262411347518;0.10638297872340426;0.05389827868214035
2;12;5;lstm;2;0.02659574468085106;0.07441910274748198;0.06263297872340425;0.11436170212765957;0.053976166368097205
2;12;5;lstm;3;0.019148936170212773;0.056641113892365445;0.04570035460992907;0.08776595744680851;0.05639068463275956
2;12;5;lstm;4;0.02606382978723404;0.07242516687526074;0.06214539007092197;0.11436170212765957;0.05452138016979516
2;12;5;lstm;5;0.02712765957446808;0.07810805173133083;0.06329787234042551;0.1196808510638298;0.05389827868214035
2;12;5;lstm;6;0.026063829787234035;0.07834663120567376;0.06471631205673757;0.12234042553191489;0.05678012306254381
2;12;5;lstm;7;0.024468085106382986;0.07138666636867513;0.059751773049645386;0.11170212765957446;0.05654646000467326
2;12;5;lstm;8;0.018085106382978732;0.052871334704094414;0.04499113475177304;0.0851063829787234;0.055533920087234206
2;12;5;lstm;9;0.027127659574468072;0.07871949311639549;0.06631205673758864;0.12234042553191489;0.05537814471532051
2;12;5;lstm;10;0.020744680851063842;0.05841807467667918;0.05957446808510638;0.09308510638297872;0.05537814471532051
3;12;5;lstm;1;0.023404255319148942;0.06412628881339771;0.05638297872340425;0.10106382978723404;0.05514448165744996
3;12;5;lstm;2;0.02180851063829788;0.05451662047797842;0.051906028368794335;0.08776595744680851;0.05592335851701846
3;12;5;lstm;3;0.022340425531914905;0.06013376095118898;0.057092198581560276;0.09574468085106383;0.057481112236155464
3;12;5;lstm;4;0.026063829787234045;0.07511994159365874;0.06343085106382976;0.1196808510638298;0.053742503310226654
3;12;5;lstm;5;0.021276595744680864;0.06090742147923;0.053856382978723395;0.10106382978723404;0.05545603240127736
3;12;5;lstm;6;0.025531914893617016;0.07352736307288874;0.057092198581560276;0.11702127659574468;0.05849365215359452
3;12;5;lstm;7;0.024468085106382976;0.06854270963704631;0.05319148936170213;0.11170212765957446;0.055533920087234206
3;12;5;lstm;8;0.022340425531914898;0.06071316824602182;0.05398936170212766;0.09840425531914894;0.056624347690630114
3;12;5;lstm;9;0.02393617021276596;0.06402534418022528;0.05527482269503547;0.10904255319148937;0.05600124620297531
3;12;5;lstm;10;0.024468085106382983;0.07881205673758866;0.053989361702127654;0.10904255319148937;0.051561648103434846
4;12;5;lstm;1;0.02659574468085106;0.07291275552774303;0.059707446808510624;0.11702127659574468;0.05343095256639925
