model;n_padded;k;style;replication;precision;recall;mrr;hit;coverage
3;12;5;lstm;3;0.017189314750290348;0.045152369891045846;0.05017421602787458;0.07665505226480836;0.09789569990850869
3;12;5;lstm;4;0.01235294117647058;0.03329270488713214;0.03026143790849673;0.056862745098039215;0.12127677733208159
3;12;5;lstm;5;0.016567164179104445;0.04724983042688869;0.047101990049751255;0.07313432835820896;0.1494283201407212
3;12;5;lstm;6;0.0069651741293532375;0.013914984959761078;0.021542288557213927;0.028855721393034824;0.11935518308956977
3;12;5;lstm;7;0.00044543429844097997;0.00044543429844097997;0.0022271714922048997;0.0022271714922048997;0.0784180790960452
3;12;5;lstm;8;0.018666666666666665;0.048888888888888885;0.048888888888888885;0.08;0.02445302445302445
3;12;5;lstm;9;0.013850996852046162;0.028273809224059202;0.03882476390346275;0.060860440713536204;0.1113655538146318
3;12;5;lstm;10;0.010196078431372536;0.0240556429772116;0.026568627450980396;0.047058823529411764;0.16556291390728478
4;12;5;lstm;1;0.02212765957446808;0.06329787234042553;0.051276595744680846;0.09787234042553192;0.054209829425967755
4;12;5;lstm;2;0.025202520252025153;0.0626798394125127;0.05762076207620766;0.1035103510351035;0.08196852280897979
4;12;5;lstm;3;0.01602787456445992;0.042558486809357886;0.048741773132017045;0.07084785133565621;0.08467104715961074
4;12;5;lstm;4;0.012352941176470577;0.03502024119671179;0.03209150326797386;0.056862745098039215;0.0981479900998549
4;12;5;lstm;5;0.016417910447761166;0.04998434508304515;0.04513681592039803;0.07611940298507462;0.11759014951627089
4;12;5;lstm;6;0.006766169154228859;0.013737660901840008;0.018507462686567163;0.029850746268656716;0.0872210953346856
4;12;5;lstm;7;0.00044543429844097997;0.0011135857461024498;0.0011135857461024498;0.0022271714922048997;0.06463276836158192
4;12;5;lstm;8;0.013333333333333334;0.03777777777777778;0.036000000000000004;0.05333333333333334;0.02059202059202059
4;12;5;lstm;9;0.013221406086044064;0.029042476257154365;0.04216509268975166;0.05876180482686254;0.09473303603712185
4;12;5;lstm;10;0.006797385620915031;0.013723894116050976;0.014477124183006534;0.03333333333333333;0.004498313132575284
5;12;5;lstm;1;0.018723404255319154;0.05200354609929078;0.0475886524822695;0.08297872340425531;0.05615702157488901
5;12;5;lstm;2;0.02772277227722767;0.07005309226574831;0.06579657965796583;0.11791179117911792;0.08524406806742829
5;12;5;lstm;3;0.017653890824622518;0.046118393156720686;0.053523035230352296;0.07549361207897794;0.08467104715961074
5;12;5;lstm;4;0.01450980392156861;0.03927539594335261;0.03704248366013072;0.06862745098039216;0.0991721430400273
5;12;5;lstm;5;0.015970149253731317;0.047953132100339614;0.041766169154228865;0.07014925373134329;0.11732629727352682
5;12;5;lstm;6;0.008955223880597017;0.01609057885177288;0.029336650082918737;0.03781094527363184;0.0992847229635956
5;12;5;lstm;7;0.00044543429844097997;0.0011135857461024498;0.0022271714922048997;0.0022271714922048997;0.06892655367231638
5;12;5;lstm;8;0.018666666666666665;0.048888888888888885;0.033777777777777775;0.08;0.02106002106002106
5;12;5;lstm;9;0.014480587618048262;0.02657953171656029;0.04183280867436166;0.06190975865687303;0.09413040858141497
5;12;5;lstm;10;0.00954248366013071;0.018524962691629357;0.024575163398692805;0.043137254901960784;0.006747469698862927
6;12;5;lstm;1;0.021276595744680847;0.06283941236068895;0.04918439716312056;0.1;0.055533920087234206
6;12;5;lstm;2;0.02250225022502246;0.060582876469465134;0.055760576057605794;0.0999099909990999;0.08300711032995127
6;12;5;lstm;3;0.014634146341463403;0.04025818999686596;0.041211769260549744;0.06736353077816493;0.07968061216002661
6;12;5;lstm;4;0.012352941176470579;0.03439264167205343;0.029232026143790845;0.056862745098039215;0.09140564991038662
6;12;5;lstm;5;0.01716417910447758;0.05187637303850594;0.04553482587064678;0.07761194029850746;0.11644678979771328
6;12;5;lstm;6;0.004975124378109454;0.007930585169391139;0.014577114427860697;0.022885572139303482;0.09853741859720294
6;12;5;lstm;7;0.0;0.0;0.0;0.0;0.06745762711864407
6;12;5;lstm;8;0.021333333333333336;0.06222222222222223;0.056;0.09333333333333334;0.02141102141102141
6;12;5;lstm;9;0.015529905561385084;0.030445254291004552;0.04763903462749214;0.07240293809024134;0.09015306737374955
6;12;5;lstm;10;0.006535947712418299;0.01241147163618784;0.01526143790849673;0.03202614379084967;0.00462326627514682
7;12;5;lstm;1;0.021276595744680847;0.05801358841408904;0.05081560283687942;0.09361702127659574;0.060362956616558924
7;12;5;lstm;2;0.03006300630063001;0.074080020932641;0.06513651365136515;0.12421242124212421;0.08468482863305904
7;12;5;lstm;3;0.01904761904761902;0.05326519791373601;0.056755710414247006;0.08710801393728224;0.0892456125758962
7;12;5;lstm;4;0.0156862745098039;0.045752741267447154;0.038578431372549016;0.07254901960784314;0.1044635998975847
7;12;5;lstm;5;0.01731343283582086;0.0534932884613915;0.0480721393034826;0.0791044776119403;0.1291996481970097
7;12;5;lstm;6;0.007960199004975127;0.013875463950090818;0.028606965174129355;0.03482587064676617;0.1040888224618341
7;12;5;lstm;7;0.0035634743875278393;0.010971470993742708;0.008203414996288048;0.017817371937639197;0.076045197740113
7;12;5;lstm;8;0.023999999999999997;0.06555555555555556;0.07333333333333333;0.10666666666666667;0.022464022464022463
7;12;5;lstm;9;0.016998950682056646;0.03194774692213121;0.04312696747114376;0.07555089192025184;0.09846932626250451
7;12;5;lstm;10;0.010718954248366;0.025596777949719127;0.029466230936819188;0.04771241830065359;0.15069348994127202
8;12;5;lstm;1;0.02340425531914893;0.06254216580249121;0.056418439716312045;0.10425531914893617;0.05966196744294727
8;12;5;lstm;2;0.02754275427542749;0.06537205527441511;0.0681668166816682;0.11701170117011701;0.08883917871694495
8;12;5;lstm;3;0.017653890824622508;0.04707602022781541;0.051258226867982974;0.08362369337979095;0.09223987357564668
8;12;5;lstm;4;0.0156862745098039;0.04424717439423322;0.03818627450980392;0.07254901960784314;0.09541691559272851
8;12;5;lstm;5;0.017313432835820864;0.050104873393871964;0.04460199004975127;0.0791044776119403;0.1310466138962181
8;12;5;lstm;6;0.01034825870646766;0.01881544657664061;0.026218905472636812;0.03980099502487562;0.11572541902423401
8;12;5;lstm;7;0.0008908685968819599;0.004454342984409799;0.0010022271714922048;0.004454342984409799;0.07028248587570622
8;12;5;lstm;8;0.021333333333333336;0.06888888888888889;0.06711111111111111;0.09333333333333334;0.022347022347022346
8;12;5;lstm;9;0.017418677859391375;0.036217812288733844;0.04148303602658273;0.07450157397691501;0.10341087139930095
8;12;5;lstm;10;0.011895424836601293;0.025037850675105576;0.03062091503267974;0.048366013071895426;0.1408221916781207
