c_id;item_name;item_code
4121.0;HASQAR5A536980727AB;6639.0
4121.0;HASQAR5A53693BDD568;6637.0
1569.0;HASQAR5A5369034ECAE;6685.0
98.0;BAGKRO5A0AC7CFC931A;4653.0
98.0;BAGBER59DDB81C02060;4208.0
98.0;SOGALM5A8BD55915F08;7229.0
4121.0;HASQAR5A53693BDD568;6637.0
4121.0;HASQAR5A536980727AB;6639.0
330.0;APPGAB59F8AEE1E5325;4490.0
330.0;APPNAT5A0A01860CE92;5413.0
392.0;BAGSUN5A9413AFB8484;7272.0
4885.0;HASQAR5A53693BDD568;6637.0
4885.0;HASQAR5A53697CDEBB5;6640.0
9780.0;APPNAT5A0A01860CE92;5413.0
1085.0;WOFVST5A93B34864DFD;7436.0
2698.0;SOGAMB5A2E671470128;6372.0
2698.0;SOGAMB5A2E6713BB9AD;6394.0
8346.0;MOR5A816ECA30809;7100.0
1898.0;APPCAM59BA8ECFD444E;5325.0
2552.0;HASQAR5A9509140D5A0;7295.0
680.0;ENTSMA59DCCCBF25DAC;7017.0
1115.0;MATTEL5A462528E403F;6538.0
247.0;BAGGAR5A0A925B2283D;5175.0
247.0;MATTEL5A462528E403F;6538.0
3910.0;APPDAW59E0BC5C6B1E7;4166.0
2145.0;HASQAR5A53693BDD568;6637.0
3055.0;KNO59D64DAF36939;3949.0
3055.0;KIT59C0C7E1EB6BA;6366.0
3055.0;AME5A82D3149EC4A;7264.0
984.0;WOFGUL59ACD3F32F181;3515.0
6653.0;WOFVST5A93B34864DFD;7436.0
9369.0;MATHUA5AA6562AC6B1F;7428.0
9369.0;BAGSUN5A9413AFB8484;7272.0
9369.0;BAGDOV5A099F4EF3FFA;6194.0
680.0;APPNAD59E0ACF0E1C5A;6407.0
680.0;MATAUD5A4B234260ACA;6594.0
7733.0;APPCAM59BA8DFE661A4;4271.0
9283.0;APPORI59DDDAB79889D;7460.0
9283.0;BAGSUN5A9413AFB8484;7272.0
9283.0;HASQAR5A618CBFB1863;7156.0
7733.0;APPCAM59BA8E0176188;4475.0
538.0;APPCAM59BA8E0176188;4475.0
3061.0;HASQAR5A53693BDD568;6637.0
3061.0;KNO59D64DAF36939;3949.0
4061.0;MATBIS5A06C28E47950;4830.0
1842.0;MATTEL5A462528E403F;6538.0
4488.0;HALEMA59AC70ED76836;3488.0
4488.0;MEFECH5A5DC3EAAE4C7-XL;6710.0
9283.0;APPORI59DDDAB79889D;7460.0
9283.0;BAGSUN5A9413AFB8484;7272.0
9283.0;HASQAR5A53693A9C1C8;6638.0
3855.0;WOFVST5A93B3459E903;7242.0
3855.0;APPNAT5A018FEDA562F;4411.0
330.0;MOR5A816ECA30809;7100.0
330.0;SNO5A685DB296774;6783.0
1303.0;SOGAMB5A2E671470128;6372.0
1303.0;SOGAMB5A09BA25616A0;5134.0
1303.0;SOGAMB5A2E671507BC4;6373.0
1110.0;APPNAT5A0A01860CE92;5413.0
2552.0;HASQAR5A618CBFB1863;7156.0
2552.0;HASQAR5A53693A9C1C8;6638.0
2552.0;KNO59D64DAF36939;3949.0
2941.0;DET59F31AB0BCEDF;5196.0
2552.0;HASQAR5A950338603F8;7243.0
2552.0;HASQAR5A53693A9C1C8;6638.0
2552.0;HASQAR5A618CBFB1863;7156.0
1476.0;HALSHO5A3233B072EDA;6417.0
1476.0;HALSHO59F868954412F;5453.0
4474.0;MATSAM5AAB5AEE5DBA7;7430.0
4505.0;MATSAM5AAB5AEE5DBA7;7430.0
4075.0;MATSAM5AAB5AEE5DBA7;7430.0
4179.0;KNO59D64DAF36939;3949.0
4179.0;RAF59D64DB567970;3858.0
4179.0;JAZ5A5F32D789415;6545.0
4179.0;HASQAR5A94FDE167F16;7315.0
4179.0;HASQAR5A53691192C5D;6624.0
985.0;HASQAR5A5369034ECAE;6685.0
985.0;SOGAMB5A698D0993A60;6808.0
4312.0;MOR59F333319808D;4258.0
4312.0;MOR5A8D58C2CB90C;7222.0
4312.0;JAZ5A5F32D789415;6545.0
8024.0;HASQAR5A9509140D5A0;7295.0
8024.0;HASQAR5A618CBFB1863;7156.0
2533.0;RAF59D64DB567970;3858.0
2533.0;MOR5A8D599F8FB3D;7173.0
2533.0;JAZ5A5F32C714B12;7368.0
2371.0;ENTSAM5A264AF81A12C;7418.0
2371.0;ENTSAM5A7BE6883BCB7;6977.0
7217.0;WOFGUL59ACCFEB85465;4193.0
7217.0;WOFGUL59ACD1BB6E6B1;6370.0
1834.0;WOFVST5A93B3459E903;7242.0
1834.0;WOFVST5A93B347DDD7B;7409.0
8024.0;HASQAR5A9509140D5A0;7295.0
9872.0;MATSAM5A7463EE3C1A5;7219.0
985.0;KIT59C0C7E1EB6BA;6366.0
2371.0;ENTSAM5A7BE6883BCB7;6977.0
2371.0;ENTSAM5A264AF81A12C;7418.0
4101.0;MATSAM5A7463EE3C1A5;7219.0
4907.0;BAGFT5A3272925D642;6559.0
151.0;SOGALM5A8BD55915F08;7229.0
2552.0;MOR5A816ECA30809;7100.0
421.0;SOGAMB5A311E96D12BC;6450.0
421.0;SOGAMB5A311E521B90F;6423.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A7449994BBA7;6845.0
8673.0;HASQAR5A618CCA752C4;7299.0
8673.0;HASQAR5A618CB95E324;6945.0
8673.0;HASQAR5A53693BDD568;6637.0
8673.0;HASQAR5A53693A9C1C8;6638.0
8673.0;HASQAR5A5369353973B;6744.0
2763.0;MEFKAR5A7C138CE9EBD-S;7288.0
2763.0;MEFKAR5A7C138CE9EBD-XS;7294.0
2763.0;MEFKAR5A7C138CE9EBD-XL;7284.0
2763.0;MEFKAR5A7C138CE9EBD-L;7285.0
8673.0;HASQAR5A53698D0BD6F;6658.0
8673.0;HASQAR5A618CB80A201;6763.0
8673.0;HASQAR5A53691E612D5;6689.0
8673.0;HASQAR5A5369855C039;7280.0
8673.0;HASQAR5A53699375950;7271.0
8673.0;HASQAR5A53691FC8D4B;6686.0
8673.0;HASQAR5A5369034ECAE;6685.0
8673.0;HASQAR5A53691192C5D;6624.0
2924.0;SOGBUT59AC9E00557A1;3491.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
280.0;COMSEA59D7279A08B6A;3935.0
8446.0;BAGDOV5A099F4EF3FFA;6194.0
8673.0;HASQAR5A5369034ECAE;6685.0
